ν	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  Magnetizada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina Irradiada  Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  Magnetizada Petri
960.0	89.109907	95.974228	90.555225	92.113645	81.293235	92.33918	95.725328	91.837379	95.052113	96.660593	95.203841	89.351886
959.0	89.285533	96.0361	90.675169	92.233424	81.420662	92.314852	95.699123	91.79005	95.009008	96.613362	95.198342	89.437926
958.0	89.444135	96.080122	90.785565	92.329569	81.525084	92.272547	95.657589	91.735838	94.938023	96.551366	95.18986	89.493786
957.0	89.576848	96.105836	90.885046	92.404928	81.604974	92.216588	95.599435	91.680355	94.846293	96.475625	95.178387	89.526552
956.0	89.675942	96.11613	90.973552	92.465177	81.667852	92.153003	95.533672	91.625553	94.746957	96.387482	95.163766	89.554647
955.0	89.744599	96.110862	91.053682	92.509709	81.722602	92.077384	95.466263	91.570508	94.642094	96.28569	95.144775	89.579531
954.0	89.799773	96.090171	91.130037	92.536191	81.776481	91.983322	95.394346	91.517491	94.525313	96.171352	95.119939	89.589964
953.0	89.857259	96.056561	91.201712	92.544505	81.83204	91.876992	95.312357	91.468887	94.396642	96.049396	95.087819	89.586839
952.0	89.919123	96.013265	91.263188	92.538089	81.885851	91.776154	95.2209	91.423598	94.269116	95.92548	95.050071	89.587859
951.0	89.980792	95.96639	91.31745	92.528468	81.93625	91.695451	95.129344	91.384072	94.159833	95.806686	95.015645	89.608029
950.0	90.042612	95.927315	91.377801	92.533031	81.99261	91.636437	95.050275	91.360126	94.075759	95.703586	94.996537	89.646142
949.0	90.10796	95.905888	91.44966	92.559558	82.069751	91.59176	94.991402	91.357056	94.009653	95.625122	94.995567	89.691851
948.0	90.177075	95.900839	91.520883	92.597903	82.170932	91.555602	94.952502	91.36581	93.951417	95.57101	95.002312	89.738999
947.0	90.24908	95.902206	91.578062	92.634771	82.282714	91.528608	94.92866	91.373319	93.90237	95.533295	95.004533	89.789751
946.0	90.323629	95.90392	91.622484	92.670236	82.390133	91.515147	94.914345	91.377219	93.874817	95.505103	94.999823	89.849178
945.0	90.395904	95.910555	91.661591	92.711248	82.492041	91.519234	94.905453	91.382725	93.877232	95.485307	94.992647	89.917948
944.0	90.458813	95.932435	91.695054	92.757189	82.597857	91.54325	94.901562	91.391299	93.904234	95.477303	94.98493	89.990587
943.0	90.516188	95.976667	91.719478	92.803069	82.713218	91.586688	94.907189	91.401491	93.942544	95.486607	94.975698	90.060775
942.0	90.584006	96.039455	91.737963	92.849639	82.832572	91.64293	94.926599	91.415923	93.982139	95.515304	94.967249	90.1261
941.0	90.669952	96.102714	91.754553	92.897379	82.943502	91.699308	94.955329	91.438452	94.018894	95.553295	94.965258	90.185674
940.0	90.759804	96.142365	91.76603	92.935749	83.035673	91.744564	94.981007	91.467485	94.050883	95.579274	94.97278	90.236895
939.0	90.832774	96.148078	91.76762	92.952033	83.107515	91.77694	94.995771	91.49836	94.077112	95.578676	94.988096	90.279703
938.0	90.883692	96.135042	91.759685	92.94884	83.166153	91.802541	95.004429	91.527644	94.098118	95.559949	95.007857	90.320536
937.0	90.921878	96.129535	91.741354	92.941496	83.219355	91.825623	95.016172	91.548826	94.11391	95.545917	95.028427	90.364622
936.0	90.954095	96.141171	91.70545	92.938749	83.266949	91.842977	95.029963	91.549125	94.121547	95.548676	95.044021	90.40577
935.0	90.975439	96.152706	91.646268	92.932624	83.300894	91.846788	95.031149	91.517929	94.115052	95.557606	95.047379	90.430503
934.0	90.969677	96.136696	91.562435	92.902124	83.311737	91.828158	95.000969	91.454262	94.084703	95.550105	95.034387	90.430611
933.0	90.911018	96.078787	91.443883	92.819446	83.292335	91.776717	94.927402	91.359237	94.016146	95.507789	95.00657	90.404965
932.0	90.772325	95.985219	91.265631	92.6596	83.23792	91.680842	94.808288	91.224194	93.895274	95.422563	94.967275	90.351966
931.0	90.53789	95.871048	91.002027	92.413222	83.147214	91.529682	94.644194	91.029107	93.715629	95.292858	94.914648	90.269016
930.0	90.198155	95.740882	90.634514	92.081974	83.021044	91.310894	94.423953	90.744332	93.474364	95.114458	94.837454	90.157279
929.0	89.722838	95.578034	90.133569	91.650542	82.853422	91.003471	94.115319	90.326779	93.15527	94.869917	94.716768	90.016935
928.0	89.050697	95.350303	89.445427	91.072718	82.624088	90.57321	93.673664	89.720156	92.716647	94.524555	94.530203	89.837301
927.0	88.120991	95.023963	88.515942	90.299512	82.304314	89.97187	93.060242	88.864996	92.094169	94.030802	94.251766	89.598546
926.0	86.912039	94.571271	87.328749	89.314921	81.869239	89.134629	92.246197	87.702909	91.209389	93.329185	93.845478	89.281695
925.0	85.441257	93.971708	85.916073	88.132941	81.299972	87.982367	91.201609	86.172453	89.979686	92.342187	93.260902	88.870356
924.0	83.737006	93.219383	84.346013	86.773639	80.573898	86.445159	89.901155	84.230641	88.342511	90.984438	92.44243	88.345504
923.0	81.827099	92.336698	82.718549	85.270743	79.655076	84.507841	88.364257	81.924142	86.300109	89.21583	91.358912	87.684885
922.0	79.765014	91.381971	81.178749	83.715157	78.489693	82.259102	86.704027	79.473703	83.96968	87.126184	90.051748	86.861416
921.0	77.682198	90.451993	79.929566	82.287421	77.006266	79.928298	85.146658	77.29977	81.619481	84.9991	88.684026	85.832879
920.0	75.825134	89.684052	79.212563	81.235234	75.124533	77.8863	83.997496	75.931837	79.660292	83.288003	87.54412	84.538679
919.0	74.511647	89.232524	79.224675	80.785465	72.770018	76.557471	83.539652	75.791837	78.536721	82.458265	86.949616	82.916797
918.0	73.994743	89.200564	80.001684	81.033169	69.881856	76.238075	83.896372	76.955767	78.524349	82.749233	87.07677	80.922095
917.0	74.338594	89.575239	81.374859	81.893792	66.419768	76.945645	84.958894	79.092233	79.578031	84.034668	87.852249	78.530033
916.0	75.412039	90.234482	83.054591	83.15766	62.393236	78.429233	86.447734	81.650255	81.368989	85.906489	89.010007	75.746902
915.0	76.974002	91.019046	84.764722	84.590286	57.901998	80.316703	88.054023	84.137119	83.468801	87.903589	90.253419	72.638778
914.0	78.764159	91.802155	86.322591	86.004343	53.143439	82.277332	89.55623	86.281819	85.531068	89.708551	91.384145	69.34618
913.0	80.560912	92.512155	87.639641	87.281467	48.382702	84.106446	90.852342	88.019088	87.367022	91.200286	92.325615	66.064051
912.0	82.211774	93.121374	88.691334	88.366191	43.919816	85.717566	91.924151	89.384473	88.917734	92.385733	93.075488	63.013893
911.0	83.644051	93.633292	89.500187	89.256429	40.046456	87.093801	92.793162	90.440712	90.195192	93.316604	93.659399	60.419681
910.0	84.853021	94.070102	90.121827	89.987131	36.977122	88.250008	93.497623	91.256731	91.240992	94.050986	94.111561	58.468339
909.0	85.868879	94.45087	90.614789	90.598688	34.810053	89.212899	94.07654	91.8939	92.099278	94.639669	94.465003	57.267331
908.0	86.725455	94.777387	91.015786	91.111995	33.553433	90.009204	94.554377	92.391563	92.800217	95.115313	94.744497	56.830251
907.0	87.451643	95.046525	91.344194	91.534611	33.154647	90.662855	94.941252	92.775259	93.364434	95.495105	94.968673	57.086108
906.0	88.073691	95.267903	91.615795	91.880099	33.497896	91.198345	95.246746	93.073965	93.816684	95.79541	95.153927	57.902912
905.0	88.609902	95.456478	91.841524	92.168149	34.424016	91.638589	95.48519	93.315159	94.18358	96.034527	95.309779	59.128648
904.0	89.067577	95.614129	92.025064	92.411383	35.778657	91.999127	95.668657	93.510813	94.481664	96.222261	95.435757	60.62307
903.0	89.454664	95.733597	92.173879	92.614679	37.419781	92.291142	95.804918	93.665204	94.720682	96.360328	95.530987	62.250632
902.0	89.788602	95.817943	92.303952	92.784016	39.178925	92.529648	95.903481	93.791474	94.916044	96.455759	95.603555	63.860144
901.0	90.085453	95.883024	92.425941	92.926678	40.839171	92.731743	95.976905	93.906288	95.085568	96.523932	95.66487	65.286017
900.0	90.348963	95.942109	92.538522	93.048443	42.143689	92.907613	96.037002	94.014405	95.235718	96.577113	95.720464	66.353084
899.0	90.580483	95.998666	92.64294	93.158715	42.816495	93.05967	96.094604	94.112502	95.362203	96.618527	95.772763	66.865285
898.0	90.791516	96.051133	92.74962	93.269586	42.627784	93.189732	96.157876	94.201833	95.462709	96.647206	95.82618	66.614046
897.0	90.995796	96.095402	92.860663	93.381144	41.521001	93.302367	96.223388	94.283898	95.540483	96.661906	95.88099	65.446605
896.0	91.196688	96.126655	92.961598	93.478186	39.710577	93.403925	96.274935	94.351397	95.600634	96.663499	95.928522	63.372328
895.0	91.392864	96.149104	93.042865	93.553732	37.63753	93.503267	96.301771	94.39853	95.653221	96.661479	95.962085	60.63817
894.0	91.587832	96.178664	93.115406	93.625077	35.800947	93.608893	96.314443	94.434439	95.713897	96.672363	95.98837	57.711858
893.0	91.782753	96.224622	93.191944	93.712862	34.607196	93.718814	96.332593	94.472674	95.788806	96.701454	96.018783	55.169063
892.0	91.968372	96.273767	93.266731	93.814188	34.314709	93.817933	96.36099	94.513577	95.863168	96.732279	96.053811	53.528949
891.0	92.136409	96.304929	93.328386	93.911014	35.006683	93.893453	96.388477	94.550449	95.917237	96.746241	96.08593	53.079805
890.0	92.291949	96.315229	93.380437	93.995394	36.56125	93.950154	96.407585	94.585916	95.950611	96.747667	96.11435	53.771029
889.0	92.443395	96.319716	93.434214	94.070021	38.699857	94.003997	96.423405	94.627382	95.979684	96.756327	96.145527	55.273698
888.0	92.58836	96.32987	93.491891	94.132459	41.117574	94.065061	96.444073	94.671986	96.015115	96.78036	96.179957	57.179545
887.0	92.721224	96.346223	93.550136	94.177872	43.580631	94.133437	96.472945	94.710683	96.053325	96.811216	96.209245	59.173901
886.0	92.845475	96.36786	93.60982	94.213081	45.941311	94.205272	96.509722	94.743023	96.086198	96.840081	96.22816	61.086096
885.0	92.965031	96.393826	93.668639	94.251249	48.124804	94.272697	96.55046	94.774821	96.108101	96.861699	96.241629	62.853868
884.0	93.072276	96.417231	93.714631	94.295749	50.119538	94.322993	96.587649	94.805657	96.11788	96.865187	96.257547	64.470004
883.0	93.160004	96.433618	93.740627	94.342754	51.949933	94.35118	96.618937	94.831162	96.125627	96.842888	96.278406	65.944347
882.0	93.23733	96.454564	93.755649	94.394108	53.637161	94.373208	96.653885	94.85295	96.152413	96.812009	96.30157	67.288595
881.0	93.317447	96.497002	93.770201	94.453627	55.1865	94.415196	96.702731	94.874416	96.210269	96.807774	96.323364	68.518254
880.0	93.396917	96.558242	93.781905	94.517266	56.603012	94.487741	96.761086	94.892238	96.286627	96.847068	96.342078	69.654419
879.0	93.464652	96.617638	93.786973	94.580911	57.899295	94.578465	96.816069	94.903744	96.360278	96.912547	96.359908	70.71479
878.0	93.525041	96.665621	93.790677	94.649247	59.08704	94.66924	96.865056	94.91555	96.426375	96.978031	96.380976	71.704399
877.0	93.592298	96.714556	93.792474	94.720834	60.175902	94.751269	96.916395	94.932525	96.491477	97.034875	96.404958	72.61853
876.0	93.663653	96.774018	93.777008	94.774173	61.180753	94.821255	96.972128	94.946509	96.550761	97.085711	96.425717	73.451418
875.0	93.715207	96.829241	93.736503	94.787883	62.11708	94.871869	97.021547	94.949618	96.588724	97.127409	96.439646	74.199419
874.0	93.724237	96.853158	93.686446	94.766148	62.98947	94.892902	97.051765	94.949669	96.599397	97.152158	96.451249	74.861962
873.0	93.68343	96.831951	93.641351	94.724294	63.795425	94.881362	97.054198	94.956715	96.588393	97.156198	96.466044	75.446911
872.0	93.596932	96.773306	93.589891	94.65868	64.538682	94.849363	97.022269	94.961955	96.557351	97.138245	96.482364	75.974115
871.0	93.475461	96.696469	93.511243	94.553172	65.229213	94.819564	96.955399	94.945434	96.503523	97.096239	96.495062	76.467201
870.0	93.33171	96.617923	93.401177	94.408025	65.87358	94.805818	96.865955	94.898278	96.432974	97.032086	96.502545	76.938356
869.0	93.169446	96.541981	93.264044	94.239489	66.475275	94.796306	96.770951	94.822984	96.356995	96.953573	96.504347	77.383081
868.0	92.980547	96.463275	93.09213	94.054123	67.04141	94.76273	96.674941	94.718289	96.274189	96.867383	96.495957	77.791882
867.0	92.75739	96.377664	92.869677	93.841607	67.579287	94.688607	96.567497	94.578049	96.168781	96.774892	96.472092	78.165079
866.0	92.496167	96.283673	92.584239	93.587458	68.088546	94.580369	96.434741	94.398745	96.026411	96.674447	96.431523	78.512986
865.0	92.17906	96.168707	92.216913	93.273763	68.565634	94.446452	96.264669	94.172993	95.840776	96.558778	96.372751	78.843597
864.0	91.76601	96.003042	91.730244	92.868277	69.014214	94.274335	96.04253	93.877856	95.605887	96.407835	96.287833	79.157284
863.0	91.214963	95.756648	91.075124	92.324369	69.443159	94.033349	95.748687	93.478902	95.31031	96.192555	96.165567	79.455389
862.0	90.495172	95.413417	90.190998	91.584305	69.856311	93.689109	95.35821	92.93867	94.932926	95.888174	95.996695	79.744717
861.0	89.563038	94.954489	88.980169	90.567558	70.251671	93.205081	94.833298	92.207489	94.430191	95.473083	95.768469	80.025488
860.0	88.333194	94.329883	87.293495	89.162018	70.628347	92.536409	94.117204	91.207031	93.72868	94.906222	95.453611	80.281733
859.0	86.686687	93.456657	84.961811	87.24163	70.98685	91.629231	93.142355	89.828009	92.740457	94.10812	95.004974	80.496729
858.0	84.498779	92.24386	81.852731	84.694556	71.324691	90.415858	91.840377	87.936914	91.380733	92.96404	94.352942	80.677603
857.0	81.654677	90.621554	77.934468	81.451773	71.63945	88.800449	90.139527	85.388485	89.558069	91.337214	93.401206	80.852703
856.0	78.074789	88.575856	73.360347	77.550911	71.935088	86.664035	87.972796	82.076318	87.161958	89.085416	92.037327	81.041993
855.0	73.778698	86.194167	68.527173	73.227716	72.218985	83.914689	85.328422	78.037187	84.103977	86.110347	90.179823	81.240033
854.0	68.957464	83.683811	64.001141	68.932083	72.494854	80.561608	82.321954	73.546773	80.414607	82.461841	87.853306	81.431685
853.0	64.009352	81.333835	60.336859	65.212786	72.764685	76.770278	79.229154	69.120667	76.329413	78.447934	85.249967	81.614712
852.0	59.52115	79.449278	57.959501	62.560797	73.033585	72.873334	76.441493	65.395341	72.292525	74.640604	82.727811	81.799159
851.0	56.149472	78.287741	57.15662	61.301617	73.303702	69.3155	74.348627	62.920886	68.844867	71.698425	80.710432	81.989926
850.0	54.378192	77.991464	58.053677	61.530847	73.565856	66.533762	73.204328	61.968377	66.442475	70.084643	79.518977	82.177675
849.0	54.291708	78.531013	60.520234	63.084948	73.807543	64.847818	73.07358	62.507294	65.335096	69.910617	79.260597	82.346197
848.0	55.554806	79.705469	64.110675	65.573769	74.029877	64.422971	73.883718	64.352349	65.573272	71.016847	79.856867	82.485525
847.0	57.605518	81.215123	68.158347	68.489725	74.248249	65.254005	75.481485	67.27093	67.049644	73.129173	81.136125	82.599495
846.0	59.912266	82.776265	72.022217	71.372072	74.475182	67.1302	77.634802	70.941965	69.493911	75.915682	82.881072	82.703163
845.0	62.145515	84.211343	75.322698	73.942151	74.709577	69.658006	80.04021	74.908774	72.488831	78.984999	84.837674	82.812485
844.0	64.19457	85.459578	77.987672	76.119476	74.942922	72.389363	82.392506	78.673758	75.57647	81.941862	86.74878	82.936198
843.0	66.074907	86.528048	80.126195	77.94171	75.16839	74.974004	84.478624	81.880791	78.402924	84.500392	88.421779	83.076139
842.0	67.831743	87.446341	81.886588	79.4887	75.383314	77.233087	86.221862	84.420146	80.801851	86.558198	89.777817	83.229321
841.0	69.498996	88.249514	83.387736	80.849949	75.590254	79.134192	87.648127	86.372689	82.770658	88.164082	90.837021	83.385641
840.0	71.094378	88.97033	84.704861	82.100948	75.796723	80.72193	88.817301	87.876608	84.382086	89.421884	91.661483	83.529271
839.0	72.614244	89.628448	85.874203	83.272386	76.006713	82.062736	89.782382	89.049083	85.713462	90.422735	92.313697	83.650211
838.0	74.030539	90.22552	86.905716	84.343271	76.211203	83.215103	90.58559	89.980291	86.825491	91.231427	92.844716	83.752359
837.0	75.30874	90.752809	87.79782	85.275278	76.394913	84.214717	91.259976	90.736176	87.764453	91.891507	93.287496	83.844424
836.0	76.437205	91.205887	88.54909	86.057032	76.555413	85.07886	91.827195	91.35453	88.565493	92.431699	93.653156	83.928284
835.0	77.437782	91.596282	89.169584	86.718061	76.708743	85.827654	92.304622	91.860985	89.257309	92.879363	93.946412	84.005209
834.0	78.346122	91.947999	89.686208	87.305051	76.872216	86.492591	92.714076	92.288969	89.864197	93.267435	94.185972	84.087486
833.0	79.183595	92.276284	90.129218	87.845246	77.046989	87.096821	93.073272	92.66766	90.399271	93.619031	94.398476	84.189823
832.0	79.951444	92.570902	90.511752	88.331782	77.221141	87.638192	93.382967	92.999175	90.861424	93.932212	94.594151	84.309273
831.0	80.649651	92.810525	90.83187	88.745348	77.384491	88.105171	93.63735	93.27059	91.248494	94.194529	94.762762	84.425682
830.0	81.291159	92.996356	91.094982	89.087845	77.536316	88.504021	93.846705	93.485482	91.57101	94.409917	94.896027	84.524347
829.0	81.890409	93.160404	91.32171	89.389027	77.683555	88.859529	94.035899	93.664753	91.847286	94.599584	95.002309	84.608778
828.0	82.445682	93.334934	91.530462	89.680966	77.837624	89.196389	94.221044	93.821974	92.09365	94.781658	95.096096	84.691164
827.0	82.945859	93.523778	91.724105	89.973293	78.010696	89.530688	94.40245	93.959096	92.328237	94.96295	95.183868	84.782892
826.0	83.393006	93.709665	91.897724	90.2534	78.208521	89.867518	94.579546	94.081392	92.570994	95.143594	95.264349	84.895008
825.0	83.806204	93.880028	92.048835	90.504171	78.425441	90.191311	94.755021	94.194713	92.824547	95.315031	95.334443	85.031931
824.0	84.203517	94.037217	92.17709	90.72196	78.647994	90.471535	94.922796	94.293109	93.067448	95.462251	95.392158	85.179235
823.0	84.592085	94.191086	92.284978	90.923043	78.862574	90.697408	95.071138	94.370586	93.283249	95.584464	95.440028	85.311354
822.0	84.973411	94.34876	92.381191	91.129115	79.059938	90.893852	95.201056	94.436886	93.481866	95.701728	95.485002	85.416896
821.0	85.343162	94.505097	92.474071	91.340703	79.23639	91.084155	95.323571	94.501364	93.674658	95.823455	95.529571	85.505211
820.0	85.686697	94.640355	92.563008	91.532515	79.393095	91.2556	95.437896	94.554773	93.847333	95.926452	95.568293	85.588167
819.0	85.989432	94.736607	92.644958	91.683098	79.533229	91.38522	95.530506	94.588407	93.979582	95.985002	95.599859	85.669786
818.0	86.252936	94.799752	92.725157	91.800917	79.660171	91.482535	95.597284	94.617394	94.076204	96.008737	95.635245	85.752992
817.0	86.490019	94.855784	92.811481	91.910908	79.780378	91.579709	95.650307	94.662867	94.156859	96.028885	95.684641	85.840577
816.0	86.705536	94.921482	92.902293	92.022955	79.905048	91.688402	95.699324	94.721429	94.226994	96.058178	95.742306	85.926623
815.0	86.895514	94.988027	92.990741	92.127127	80.041688	91.792743	95.740287	94.773746	94.281641	96.087703	95.794855	86.000274
814.0	87.065546	95.038092	93.078115	92.214959	80.182774	91.88247	95.76697	94.815295	94.329143	96.114792	95.839475	86.061849
